X,Y,TimeStamp(tracker),MilliSecTimer(system),ArrangedTime
2139.310597,1224.800262,61530853.26,471019.4041,84707.4041
2108.190975,1208.983811,61530883.8,471050.0934,84738.0934
2128.937403,1215.684625,61530914.04,471080.0942,84768.0942
2150.534254,1226.481485,61530943.83,471109.6022,84797.6022
2128.806747,1195.660565,61530974.26,471140.5603,84828.5603
2124.655404,1201.10735,61531004.93,471171.7521,84859.7521
2131.239816,1177.611588,61531034.42,471200.2253,84888.2253
2120.231215,1161.077489,61531064.69,471230.9459,84918.9459
2121.032101,1195.321111,61531094.91,471261.2768,84949.2768
2129.42733,1191.335078,61531125.35,471291.1117,84979.1117
2119.639299,1154.495369,61531155.88,471327.4429,85015.4429
2137.35548,1160.080718,61531185.17,471350.9744,85038.9744
2145.038834,1091.512036,61531216.01,471381.7609,85069.7609
2220.79169,1094.931472,61531245.75,471411.9591,85099.9591
2220.505803,1088.160511,61531276.46,471442.3052,85130.3052
2212.07742,1074.493508,61531306.27,471472.4473,85160.4473
2208.557463,1053.377095,61531336.31,471502.1888,85190.1888
2207.893929,1045.784683,61531367.01,471532.9485,85220.9485
2217.434874,1086.440489,61531397.3,471563.3887,85251.3887
2219.356028,1102.942326,61531427.15,471592.9508,85280.9508
2202.736679,1080.196438,61531457.7,471623.8429,85311.8429
2200.612341,1064.321263,61531487.59,471654.1333,85342.1333
2177.657054,1032.641976,61531517.78,471683.664,85371.664
2193.258073,996.7902612,61531547.26,471713.1524,85401.1524
2188.990045,955.7407486,61531577.42,471743.7082,85431.7082
2199.808243,960.5223421,61531607.72,471775.5117,85463.5117
2229.67007,1007.114708,61531637.43,471806.0265,85494.0265
2223.182425,1023.181567,61531667.61,471833.4364,85521.4364
2235.909343,1010.196462,61531697.52,471863.517,85551.517
2204.464908,996.0313725,61531728.03,471894.0089,85582.0089
2077.42631,845.0355404,61532513.62,472679.6379,86367.6379
2065.8309,741.3583841,61532544.33,472710.2345,86398.2345
2069.458712,686.0734321,61532574.19,472739.9994,86427.9994
2063.054769,723.6526412,61532604.96,472771.1566,86459.1566
2067.897246,681.2564279,61532635.26,472802.2232,86490.2232
2043.366262,839.1323656,61532664.97,472830.7696,86518.7696
2063.465628,850.8477139,61532694.89,472860.6835,86548.6835
2097.538899,872.3388565,61532725.36,472891.0339,86579.0339
2106.47831,847.2339562,61532755.88,472922.1678,86610.1678
2148.601678,859.055367,61532785.9,472951.7822,86639.7822
2149.740777,901.9905452,61532816.16,472981.9956,86669.9956
2156.31033,915.9870012,61532845.96,473011.918,86699.918
2163.987531,990.6541409,61532876.28,473042.1125,86730.1125
2147.197113,969.29368,61532906.85,473072.6257,86760.6257
2066.382874,984.4971835,61532938.02,473104.0309,86792.0309
2037.946091,1013.437846,61532967.41,473133.1958,86821.1958
2017.683967,1024.173152,61532998.01,473163.9683,86851.9683
2003.301923,1091.513602,61533028.12,473193.9127,86881.9127
2027.948856,1172.816252,61533058.97,473226.2265,86914.2265
2028.461897,1206.712157,61533089.02,473254.9222,86942.9222
2006.514597,1159.428627,61533119.62,473285.468,86973.468
1985.703515,1158.916219,61533149.88,473319.7296,87007.7296
1977.187362,1150.795792,61533179.65,473346.1322,87034.1322
1976.332237,1171.618945,61533209.15,473375.4549,87063.4549
1988.706427,1181.952342,61533239.47,473405.8776,87093.8776
2008.851584,1170.096479,61533269.86,473435.9507,87123.9507
2030.489778,1183.072655,61533299.98,473465.8466,87153.8466
2113.41691,1205.305558,61533330.88,473497.9108,87185.9108
2154.637157,1211.552519,61533360.32,473526.376,87214.376
2183.322425,1215.602057,61533391.19,473557.3346,87245.3346
2167.92757,1226.997455,61533421.42,473587.3517,87275.3517
2173.907387,1229.738951,61533451.73,473617.5089,87305.5089
2185.844456,1220.796462,61533481.58,473647.4987,87335.4987
2169.064785,1196.058313,61533512.38,473679.5686,87367.5686
2111.661879,1105.106194,61533541.47,473707.4578,87395.4578
2112.73438,1109.748524,61533572.2,473737.9239,87425.9239
2118.55597,1132.274519,61533602.38,473768.2077,87456.2077
2126.855833,1162.667933,61533632.81,473799.7865,87487.7865
2133.754907,1147.434709,61533662.46,473828.2007,87516.2007
2133.286572,1159.131462,61533693.15,473858.9977,87546.9977
2133.835157,1162.606162,61533722.88,473888.9404,87576.9404
2132.978539,1159.480502,61533753.37,473919.4235,87607.4235
2127.760083,1165.711194,61533783.56,473949.6948,87637.6948
2122.695932,1173.546285,61533813.62,473980.6937,87668.6937
2120.101633,1181.270144,61533844.08,474009.7867,87697.7867
2132.436834,1183.789903,61533874,474040.2708,87728.2708
2128.380794,1177.877307,61533904.19,474070.2354,87758.2354
2117.372625,1135.956348,61533934.34,474101.3345,87789.3345
2130.029238,1122.10985,61533964.46,474130.4635,87818.4635
2148.79314,1106.571469,61533995.46,474162.2269,87850.2269
2139.990853,1114.298027,61534025.41,474192.0018,87880.0018
2104.468567,1142.912932,61534055.57,474221.7246,87909.7246
2107.407795,1141.734097,61534085.72,474252.2904,87940.2904
2117.075977,1134.157725,61534115.38,474281.2408,87969.2408
2104.791873,1127.387404,61534146.19,474313.8613,88001.8613
2099.202867,1118.399558,61534176.09,474342.8269,88030.8269
2104.381984,1124.37634,61534206.51,474372.194,88060.194
2082.103061,1115.53008,61534236.54,474402.5372,88090.5372
2086.261963,1107.003429,61534266.9,474433.1424,88121.1424
2096.092673,1113.239363,61534297.32,474463.221,88151.221
2101.498734,1106.726247,61534327.59,474494.8791,88182.8791
2089.925692,1094.244647,61534357.89,474524.6841,88212.6841
2096.714455,1073.043991,61534387.46,474553.4587,88241.4587
2101.603046,1055.045089,61534417.82,474584.2885,88272.2885
2099.413649,1084.714525,61534448.33,474614.119,88302.119
2108.621798,1111.135726,61534478.14,474644.1154,88332.1154
2144.863979,1091.980118,61534508.75,474675.0359,88363.0359
2252.042508,1048.951759,61534539.28,474706.1896,88394.1896
2255.811365,1045.742956,61534569.01,474735.4532,88423.4532
2257.600376,1039.37607,61534599.46,474765.4458,88453.4458
2259.598134,1038.998277,61534629.56,474795.8315,88483.8315
2256.363182,1033.524316,61534659.82,474827.0004,88515.0004
2239.640807,1037.633637,61534689.85,474855.692,88543.692
2236.762691,1035.099431,61534720.25,474886.5416,88574.5416
2240.023448,1051.510424,61534750.37,474916.1473,88604.1473
2239.520785,1039.005969,61534780.13,474946.0589,88634.0589
2244.860128,1006.713986,61534811.08,474977.3825,88665.3825
2253.141863,1002.655592,61534840.46,475006.2801,88694.2801
2251.366498,1018.525129,61534871.34,475039.2785,88727.2785
2240.764682,1041.500304,61534901.33,475067.2974,88755.2974
2230.588762,1026.277531,61534931.52,475097.557,88785.557
2231.673996,1046.491146,61534961.64,475127.8709,88815.8709
2234.822605,1042.067663,61534991.45,475157.3129,88845.3129
2243.412136,1055.477717,61535021.87,475188.3281,88876.3281
2246.157458,1050.921868,61535052.08,475218.0731,88906.0731
2247.518728,1052.60397,61535082.53,475249.0489,88937.0489
2240.947475,1068.406939,61535111.55,475277.9367,88965.9367
2227.871584,1167.437155,61535141.11,475306.9925,88994.9925
2224.975903,1169.631059,61535171.38,475337.375,89025.375
2224.216589,1164.06669,61535201.4,475367.6862,89055.6862
2200.669927,1161.610339,61535230.96,475396.8417,89084.8417
2123.445979,1198.218763,61535260.99,475426.8866,89114.8866
2089.624053,1167.972412,61535292.18,475458.2441,89146.2441
2103.232057,1170.888108,61535322.93,475488.9467,89176.9467
2088.042184,1182.915052,61535383.1,475549.5402,89237.5402
2081.906269,1225.442014,61535413.1,475579.9492,89267.9492
2112.182438,1288.010519,61535443.18,475609.04,89297.04
2146.897126,1277.726828,61535473.46,475639.1937,89327.1937
2170.629749,1056.658212,61535503.72,475669.8866,89357.8866
2221.978754,1070.938089,61535533.58,475699.4578,89387.4578
2242.592334,1068.193857,61535563.74,475729.6216,89417.6216
2308.953556,1187.891502,61535593.87,475759.5209,89447.5209
2326.838467,1200.770735,61535624.17,475790.1614,89478.1614
2282.810432,1113.07508,61535745.95,475911.9025,89599.9025
2284.058304,1062.156303,61535776.54,475942.8092,89630.8092
2290.34986,1051.883678,61535806.51,475972.2031,89660.2031
2288.939795,1045.630426,61535837.42,476004.096,89692.096
2282.204635,1059.182418,61535867.46,476034.446,89722.446
2272.780528,1119.52332,61535897.55,476063.8516,89751.8516
2323.774373,1099.703587,61535927.06,476093.7638,89781.7638
2351.866771,1089.330609,61535957.73,476124.0834,89812.0834
2351.988025,1140.497277,61535987.37,476153.4194,89841.4194
2340.238235,1128.093115,61536017.75,476183.9701,89871.9701
2341.213251,1132.624533,61536048.46,476214.5944,89902.5944
2308.457757,1099.484028,61536078.61,476244.616,89932.616
2321.286345,1104.697192,61536109.57,476276.4448,89964.4448
2310.840081,1072.173464,61536139.01,476305.6976,89993.6976
2317.580809,1085.305658,61536169.54,476335.7014,90023.7014
2318.535522,1079.669467,61536199.65,476366.1639,90054.1639
2336.646541,1061.023655,61536229.99,476396.1382,90084.1382
2335.434016,1067.941578,61536259.86,476425.5857,90113.5857
2339.704791,1071.363357,61536289.81,476456.1303,90144.1303
2286.58808,1109.449828,61536320,476485.9184,90173.9184
2140.393045,1195.767791,61536350.55,476516.2453,90204.2453
2116.394215,1220.012703,61536380.64,476546.6426,90234.6426
2111.38834,1238.853338,61536410.66,476577.02,90265.02
2113.268401,1239.90333,61536441.31,476607.1162,90295.1162
2100.044254,1194.45879,61536471.31,476637.2,90325.2
2094.393381,1186.320863,61536501.64,476667.5595,90355.5595
2108.086649,1186.639611,61536534.28,476700.678,90388.678
2124.986287,1207.03069,61536562.22,476728.3314,90416.3314
2203.548144,1321.906214,61536592.16,476758.292,90446.292
2209.696808,1334.073076,61536622.33,476788.0319,90476.0319
2228.14252,1308.823206,61536652.26,476818.0449,90506.0449
2214.394432,1309.542493,61536683.02,476848.828,90536.828
2211.719298,1311.598957,61536713.25,476879.1743,90567.1743
2212.25622,1322.650403,61536743.31,476909.2899,90597.2899
2210.204464,1332.907036,61536773.75,476939.5154,90627.5154
2208.227811,1339.753636,61536803.64,476969.8349,90657.8349
2206.665973,1327.824678,61536833.76,476999.5378,90687.5378
2204.21591,1331.533844,61536864.05,477030.6756,90718.6756
2214.609535,1337.613321,61536894.39,477060.3687,90748.3687
2224.65977,1300.89067,61536924.6,477090.5119,90778.5119
2229.004413,1286.00426,61536955.33,477121.3196,90809.3196
2221.338298,1290.61122,61536985.2,477151.4763,90839.4763
2222.598042,1308.208255,61537015.18,477182.1178,90870.1178
2235.030972,1292.409116,61537045.14,477211.7717,90899.7717
2246.866621,1284.993281,61537075.84,477241.6129,90929.6129
2237.721627,1292.057543,61537106.21,477272.6865,90960.6865
2219.159751,1325.097892,61537135.91,477301.9548,90989.9548
2217.245527,1316.326313,61537166.74,477335.8195,91023.8195
2222.086734,1298.568164,61537196.45,477362.2564,91050.2564
2225.128008,1253.477194,61537226.85,477393.0654,91081.0654
2212.578226,1186.866471,61537257.17,477423.0958,91111.0958
2209.521046,1147.826806,61537287.28,477453.364,91141.364
2213.423232,1164.83758,61537317.65,477483.5358,91171.5358
2214.361899,1161.345776,61537347.53,477513.6798,91201.6798
2220.541383,1154.825677,61537377.45,477544.0179,91232.0179
2226.99358,1148.723023,61537407.79,477573.7697,91261.7697
2225.885363,1156.464775,61537437.94,477603.7489,91291.7489
2228.496946,1166.884408,61537468.29,477634.2707,91322.2707
2216.13925,1196.156943,61537498.68,477665.5249,91353.5249
2258.265094,1199.790633,61537528.8,477695.8701,91383.8701
2344.545051,1107.73712,61537558.71,477724.7725,91412.7725
2358.606497,1092.747019,61537589.07,477756.773,91444.773
2374.057333,1113.683871,61537619.63,477785.4696,91473.4696
2365.526924,1097.228138,61537649.63,477815.4962,91503.4962
2362.00904,1094.380761,61537680.05,477845.8713,91533.8713
2342.790589,1078.610398,61537710.16,477877.3511,91565.3511
2338.326777,1078.970797,61537740.22,477906.3714,91594.3714
2336.808245,1086.751234,61537770.4,477936.1267,91624.1267
2338.40502,1074.087017,61537800.89,477966.855,91654.855
2346.53502,1050.973179,61537831.21,477997.2581,91685.2581
2345.624118,1055.622856,61537861.2,478027.5277,91715.5277
2346.131724,1053.253636,61537889.9,478055.6841,91743.6841
2340.173109,1092.268802,61537920.11,478085.9543,91773.9543
2337.124938,1113.061589,61537949.99,478115.7968,91803.7968
2359.486317,1132.113108,61537980.05,478147.5382,91835.5382
2345.337103,1106.104126,61538010.46,478176.5716,91864.5716
2350.583084,1088.478078,61538041.62,478207.5282,91895.5282
2356.241004,1082.330914,61538071.97,478239.0734,91927.0734
2354.369974,1092.987842,61538105.42,478271.6988,91959.6988
2351.580084,1108.807165,61538132.54,478298.5413,91986.5413
2340.072819,1126.164139,61538163.37,478330.544,92018.544
2287.038301,1093.617865,61538192.97,478358.9966,92046.9966
2217.204658,1051.178138,61538223.25,478389.5529,92077.5529
2207.12973,1043.702712,61538253.25,478419.6754,92107.6754
2133.949325,932.6900914,61538283.56,478449.2828,92137.2828
2130.879602,941.0097809,61538313.94,478480.1933,92168.1933
2109.932221,954.02806,61538344.08,478511.0002,92199.0002
2112.349046,961.0669383,61538374.73,478540.5464,92228.5464
2116.920985,979.3200113,61538404.88,478570.7901,92258.7901
2116.821339,975.4624789,61538435.4,478601.77,92289.77
2113.040334,925.4761674,61538465.7,478631.8552,92319.8552
2124.625342,896.2730619,61538495.49,478661.5591,92349.5591
2124.531116,895.9818017,61538526.44,478692.2983,92380.2983
2149.452847,880.2039055,61538556.05,478722.1419,92410.1419
2131.79269,879.4503934,61538586.36,478752.5164,92440.5164
2148.518635,898.57272,61538616.97,478783.9393,92471.9393
2158.760237,922.3621319,61538646.69,478813.364,92501.364
2230.440042,907.0157227,61538676.89,478842.8744,92530.8744
2241.446203,910.334581,61538707.34,478873.5192,92561.5192
2279.901556,993.3520096,61538737.69,478905.1787,92593.1787
2276.781576,982.2273849,61538767.57,478933.9189,92621.9189
2261.35832,956.2220918,61538798.24,478965.2956,92653.2956
2271.554968,985.2328632,61538828.08,478994.2576,92682.2576
2262.597189,987.7991585,61538858.85,479024.5765,92712.5765
2279.241778,981.861302,61538888.17,479053.9442,92741.9442
2289.828191,973.8812791,61538919.15,479085.012,92773.012
2283.932521,975.3963769,61538949.53,479115.2617,92803.2617
2258.84426,997.9253249,61538979.59,479145.4968,92833.4968
2262.764991,978.9518066,61539009.14,479175.0053,92863.0053
2242.337589,940.6170165,61539040.06,479205.8051,92893.8051
2155.878524,984.5853183,61539070.31,479236.7829,92924.7829
2128.714606,1005.859157,61539099.83,479266.0404,92954.0404
2120.548257,1006.125579,61539130.46,479296.3273,92984.3273
2121.641695,999.3988507,61539161.28,479329.2837,93017.2837
2123.161673,1006.933075,61539191.12,479357.2572,93045.2572
2130.790988,1024.8307,61539221.08,479387.1184,93075.1184
2128.687367,1057.075097,61539251.56,479418.6716,93106.6716
2160.720765,1060.314172,61539281.6,479447.5286,93135.5286
2272.817971,1087.467375,61539311.62,479477.4708,93165.4708
2310.993277,1077.351036,61539341.22,479508.3,93196.3
2308.812312,1080.000841,61539371.95,479538.9049,93226.9049
2310.223425,1083.046579,61539401.87,479568.0085,93256.0085
2331.97098,1102.552805,61539432.11,479598.1503,93286.1503
2323.372509,1102.270704,61539462.83,479628.8112,93316.8112
2321.732321,1103.404564,61539493.24,479660.0973,93348.0973
2320.12942,1100.178713,61539523.76,479690.069,93378.069
2186.40562,1126.258381,61539553.52,479719.4435,93407.4435
2161.23151,1120.95589,61539583.58,479749.2112,93437.2112
2150.376004,1110.672913,61539613.81,479779.6653,93467.6653
2146.796873,1102.644268,61539643.38,479809.6325,93497.6325
2145.910964,1108.279644,61539673.84,479839.5338,93527.5338
2152.512947,1132.217388,61539703.91,479869.8686,93557.8686
2283.440161,1119.339898,61539734.21,479900.2922,93588.2922
2301.020803,1060.695923,61539764.52,479930.4588,93618.4588
2302.394682,1069.474056,61539794.96,479960.6595,93648.6595
2294.628958,1088.800163,61539825.02,479990.8681,93678.8681
2284.737804,1150.150964,61539855.02,480020.9054,93708.9054
2284.670182,1138.010716,61539885.26,480050.8721,93738.8721
2293.253159,1139.099822,61539915.74,480081.4719,93769.4719
2290.288168,1126.655442,61539946.49,480112.9806,93800.9806
2293.143285,1122.286901,61539976.31,480142.374,93830.374
2187.446644,1182.292199,61540006.53,480173.1455,93861.1455
2122.138029,1232.479455,61540036.3,480202.7071,93890.7071
2129.918675,1224.265125,61540066.98,480232.8066,93920.8066
2126.734051,1226.773752,61540096.54,480262.4501,93950.4501
2129.199197,1211.277013,61540127.34,480293.142,93981.142
2123.063758,1213.072726,61540157.38,480325.3457,94013.3457
2121.681303,1215.620552,61540187.24,480353.5035,94041.5035
2122.857444,1200.800195,61540217.46,480383.5788,94071.5788
2123.978324,1213.859545,61540247.73,480413.7311,94101.7311
2138.437566,1208.707059,61540278.4,480444.5073,94132.5073
2134.419429,1207.591446,61540308.51,480475.3898,94163.3898
2121.863303,1218.266462,61540338.84,480505.2504,94193.2504
2124.734278,1226.460711,61540368.33,480534.032,94222.032
2124.608024,1221.723613,61540398.78,480565.2653,94253.2653
2129.043492,1197.834694,61540428.98,480595.6002,94283.6002
2125.293382,1197.45747,61540459.67,480625.4812,94313.4812
2121.764548,1193.356821,61540489.3,480655.3275,94343.3275
2100.109792,1152.457055,61540519.49,480685.316,94373.316
2071.307767,1100.053134,61540550.12,480716.6765,94404.6765
2070.450816,1106.285708,61540580.01,480746.3391,94434.3391
2070.711987,1106.251425,61540610.27,480776.0708,94464.0708
2066.338951,1098.970242,61540640.85,480807.5498,94495.5498
2059.190289,1056.983798,61540670.89,480838.6495,94526.6495
2055.923845,1075.931725,61540701.2,480867.806,94555.806
2055.331193,1088.02569,61540731.9,480897.8642,94585.8642
2061.546934,1074.594701,61540762.11,480927.9331,94615.9331
2048.799149,1068.515556,61540791.97,480958.2517,94646.2517
2048.11107,1063.399834,61540821.76,480988.109,94676.109
2054.265182,1058.625926,61540852.1,481018.4877,94706.4877
2073.222664,1051.401478,61540882.03,481048.6019,94736.6019
2107.126514,1047.900088,61540912.54,481078.2868,94766.2868
2121.356126,1039.972616,61540942.37,481108.4963,94796.4963
2141.679614,1032.843775,61540972.85,481139.0192,94827.0192
2144.333309,1041.610554,61541003.6,481169.5691,94857.5691
2154.975789,1042.129819,61541033.67,481199.6183,94887.6183
2170.37685,1049.380498,61541062.91,481228.5609,94916.5609
2164.648133,1051.799743,61541093.56,481259.5803,94947.5803
2162.161934,1051.819731,61541124.37,481291.7275,94979.7275
2156.769231,1052.861025,61541154.84,481323.1502,95011.1502
2126.660317,1063.983837,61541184.77,481352.0266,95040.0266
2134.195078,1062.734583,61541214.14,481381.2154,95069.2154
2085.561133,1051.525849,61541244.49,481410.6213,95098.6213
1975.1315,1024.790386,61541274.82,481440.7911,95128.7911
1952.520537,1011.086977,61541305.4,481471.4751,95159.4751
1943.799193,1006.006901,61541335.24,481501.3791,95189.3791
1937.07816,1004.070707,61541366.03,481531.8845,95219.8845
1930.09101,991.0952267,61541395.79,481563.3346,95251.3346
1936.540151,998.945939,61541425.8,481592.1992,95280.1992
1937.640124,1001.390347,61541456.15,481621.946,95309.946
1943.177547,999.7401639,61541486.24,481652.1124,95340.1124
1941.657422,995.4814206,61541516.53,481683.0825,95371.0825
1935.925773,1011.390347,61541546.4,481712.5151,95400.5151
1931.486713,1012.2563,61541577.19,481743.6055,95431.6055
1936.287292,1015.674743,61541607.22,481773.2985,95461.2985
1946.02823,1007.438109,61541637.87,481803.9344,95491.9344
1951.306998,1002.330754,61541667.34,481833.3161,95521.3161
1941.762306,1017.553971,61541697.47,481863.9359,95551.9359
1945.982316,1001.953538,61541727.68,481894.2222,95582.2222
1944.597174,1009.590616,61541758.11,481923.9425,95611.9425
1950.64813,1014.869857,61541788.25,481953.9949,95641.9949
1943.27253,1005.161761,61541818.45,481984.5174,95672.5174
1940.538545,1005.891262,61541848.9,482015.012,95703.012
1986.612077,1022.775642,61541876.92,482043.8614,95731.8614
2203.737343,1011.518604,61541911.03,482077.7017,95765.7017
2231.734433,1146.24142,61541939.93,482107.4402,95795.4402
2230.51787,1071.971284,61541967.52,482135.4017,95823.4017
2226.104269,1062.632353,61541997.58,482165.0936,95853.0936
2239.277346,1085.473182,61542239.89,482405.9192,96093.9192
2097.760682,970.1203498,61542270.22,482436.4998,96124.4998
2116.579794,985.4659469,61542300.5,482466.5462,96154.5462
2125.527132,992.3334332,61542330.73,482496.6429,96184.6429
2103.720463,1006.159017,61542360.85,482526.9255,96214.9255
2091.967651,1029.737697,61542391.33,482557.3798,96245.3798
2089.085736,1047.307386,61542420.41,482586.3465,96274.3465
2084.161792,1117.413896,61542455.19,482621.5708,96309.5708
2082.359483,1109.980436,61542481.44,482647.3479,96335.3479
2081.26853,1121.165307,61542512.73,482678.941,96366.941
1974.091446,1139.540493,61542542.62,482708.7648,96396.7648
1390.409613,1095.274113,61542571.41,482737.0224,96425.0224
1569.054557,1168.015581,61542601.77,482767.9431,96455.9431
2605.135034,744.8417879,61542692.14,482858.2251,96546.2251
1869.738955,893.9071021,61543118.68,483285.0455,96973.0455
1987.616579,846.241536,61543145.09,483314.5758,97002.5758
1939.466035,874.8388259,61543269.88,483436.5543,97124.5543
1951.040427,896.9868895,61543300.43,483466.6904,97154.6904
1939.752648,979.4472425,61543392.21,483558.6264,97246.6264
1952.414344,885.0870427,61543419.35,483585.4552,97273.4552
1955.996946,873.0156816,61543450.36,483617.4077,97305.4077
1976.910283,896.0723428,61543480.03,483646.4359,97334.4359
2041.619812,929.4752057,61543511.15,483678.9462,97366.9462
2111.537185,991.7985253,61543541.4,483708.1387,97396.1387
2108.20358,975.6915713,61543571.41,483737.3887,97425.3887
2120.726954,982.6882274,61543601.89,483768.2527,97456.2527
2116.299488,992.6918977,61543631.82,483798.3058,97486.3058
2121.352499,993.2383741,61543662.12,483827.9474,97515.9474
2108.413341,1016.925669,61543692.23,483858.9495,97546.9495
2111.783885,1024.849558,61543722.57,483889.0959,97577.0959
2109.398096,1029.21259,61543752.94,483919.2262,97607.2262
2102.759201,1032.280881,61543783.67,483949.8178,97637.8178
2089.069197,1030.629103,61543812.85,483980.0901,97668.0901
2085.148617,1032.78107,61543843.03,484009.2647,97697.2647
2084.593775,1036.828781,61543873.48,484039.7607,97727.7607
2086.018797,1041.546923,61543903.58,484069.4844,97757.4844
2090.204453,1048.482709,61543933.81,484099.6503,97787.6503
2090.921347,1045.899559,61543964.01,484129.7292,97817.7292
2086.984296,1032.49451,61543994.37,484160.078,97848.078
2068.615089,1037.568154,61544024.34,484191.3977,97879.3977
2009.969244,1040.546933,61544054.07,484220.5787,97908.5787
1994.517803,1047.344822,61544084.95,484251.1692,97939.1692
1991.751955,1039.415918,61544114.26,484279.9906,97967.9906
1989.674583,1051.483033,61544146.41,484314.3975,98002.3975
1988.822839,1053.253503,61544175.33,484341.4464,98029.4464
1997.071817,1060.978169,61544205.52,484371.4169,98059.4169
2000.77248,1060.739839,61544236.12,484402.0691,98090.0691
2000.532234,1073.815762,61544264.34,484430.269,98118.269
2015.162957,1100.496415,61544294.52,484460.4494,98148.4494
1987.50218,1097.208913,61544325.08,484490.8531,98178.8531
1973.500209,1096.063459,61544355.74,484522.2126,98210.2126
1969.56716,1050.55648,61544386.14,484552.8462,98240.8462
1966.626196,1068.643723,61544416.41,484583.9508,98271.9508
1948.244421,1063.202244,61544447.06,484613.2266,98301.2266
1957.003745,1059.907147,61544477.16,484643.6786,98331.6786
1957.158317,1065.932352,61544507.6,484673.9136,98361.9136
1968.738511,1071.176158,61544537.88,484703.9775,98391.9775
1962.619421,1072.90328,61544567.55,484733.5917,98421.5917
1959.878974,1074.220449,61544597.62,484764.0287,98452.0287
1968.501208,1052.602248,61544628.29,484795.2153,98483.2153
1968.539847,1073.352249,61544658.29,484824.7402,98512.7402
1965.844645,1064.570507,61544688.43,484854.7619,98542.7619
1954.616834,1065.104878,61544718.27,484884.1724,98572.1724
1959.620978,1074.238415,61544748.34,484914.6939,98602.6939
1969.45888,1085.755869,61544778.29,484944.994,98632.994
1998.540348,1107.237113,61544807.66,484973.5862,98661.5862
1954.936067,1059.094347,61544899.4,485065.5227,98753.5227
1964.554452,1099.249299,61544928.54,485094.6236,98782.6236
1974.317016,1077.74356,61544959.02,485125.028,98813.028
1967.599388,1074.14589,61544989.87,485156.7219,98844.7219
1941.079005,1045.747701,61545019.55,485186.6918,98874.6918
1928.810666,1100.399716,61545079.48,485245.7946,98933.7946
2065.900166,1088.903876,61545110.28,485277.2394,98965.2394
2208.138532,1068.543529,61545140.25,485306.1465,98994.1465
2216.820269,1027.530495,61545205.66,485372.0887,99060.0887
2204.571953,1019.632237,61545236.24,485403.1852,99091.1852
2168.669866,1017.600702,61545260.66,485427.4386,99115.4386
2158.099167,1030.253109,61545291.28,485457.2332,99145.2332
2178.428971,1076.320469,61545326.05,485493.1458,99181.1458
2221.438825,1057.575465,61545354.75,485520.7796,99208.7796
2173.268206,1058.079377,61545386.43,485552.9686,99240.9686
2096.236491,1128.611919,61545415.36,485581.7889,99269.7889
2058.79411,1100.465606,61545442.89,485608.6957,99296.6957
2035.766758,1076.730393,61545474.45,485640.4328,99328.4328
2014.707847,1026.644981,61545503.85,485669.7604,99357.7604
2008.701894,1017.808328,61545533.45,485699.7348,99387.7348
2010.040117,1008.70422,61545563.56,485729.527,99417.527
2004.099152,1003.837105,61545594,485760.6243,99448.6243
1997.355857,1006.653273,61545624.68,485791.0336,99479.0336
1987.771987,1014.764522,61545655.05,485821.9295,99509.9295
1991.791943,1021.128241,61545685.25,485851.9834,99539.9834
2009.528535,1025.411524,61545715.54,485881.3393,99569.3393
2007.16587,1022.866082,61545745.54,485911.3337,99599.3337
2003.756873,1038.805563,61545775.93,485941.8422,99629.8422
1991.761333,1030.169052,61545806.34,485972.5032,99660.5032
1983.683477,1040.739013,61545836.06,486002.23,99690.23
1972.812531,1042.048846,61545866.2,486031.9062,99719.9062
1986.743004,1058.135919,61545895.42,486061.421,99749.421
2001.553533,1076.844011,61545925.62,486091.7517,99779.7517
2004.323457,1072.447858,61545956.14,486122.5336,99810.5336
1997.829596,1058.424552,61545986.1,486152.0656,99840.0656
2003.300585,1060.595127,61546016.47,486182.6683,99870.6683
1999.944763,1056.997141,61546047.08,486213.6435,99901.6435
1984.431362,1065.259849,61546077.15,486243.3866,99931.3866
1989.922227,1105.177013,61546107.12,486273.0668,99961.0668
1978.952606,1105.765427,61546137.24,486303.3129,99991.3129
1983.930104,1105.332771,61546167.63,486334.3093,100022.3093
1983.570148,1103.14829,61546197.7,486367.8276,100055.8276
1989.919595,1114.349279,61546228,486394.3667,100082.3667
2008.328497,1153.11523,61546257.92,486423.6865,100111.6865
2012.178466,1161.500956,61546288.24,486454.1526,100142.1526
2011.873766,1163.046211,61546318.55,486484.5144,100172.5144
2242.623569,1204.326481,61546348.8,486514.6807,100202.6807
2258.851885,1206.752963,61546379.14,486545.0843,100233.0843
2332.043669,1256.646434,61546409.09,486574.9523,100262.9523
2330.281016,1259.10251,61546438.72,486604.7588,100292.7588
2377.269253,1303.475945,61546469.53,486635.5456,100323.5456
2374.747962,1310.555418,61546499.51,486666.0456,100354.0456
2376.757929,1341.491848,61546529.67,486696.6204,100384.6204
2376.008046,1336.566195,61546560,486726.634,100414.634
2375.179332,1328.604849,61546593.27,486759.264,100447.264
2382.728824,1366.681988,61546620.17,486786.1106,100474.1106
2368.325286,1449.46698,61546650.27,486816.4122,100504.4122
2260.985144,1313.438316,61546683.55,486849.9202,100537.9202
2317.202682,1371.926709,61546710.76,486876.7446,100564.7446
2257.783199,1285.45538,61546740.49,486906.338,100594.338
2273.182081,1253.618541,61546770.42,486936.3598,100624.3598
2286.218986,1242.337442,61546800.53,486966.6336,100654.6336
