timestamp, action_unit_list, facial_expression
15.983,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.016,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.049,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.083,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.116,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.149,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.183,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.216,"[4, 6, 7, 9, 10, 17, 25, 26]",Neutral
16.25,"[4, 6, 7, 9, 10, 15, 17, 25, 26]",Neutral
16.283,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
16.316,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
16.35,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.383,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.416,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.45,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.483,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.517,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.55,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.583,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.617,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.65,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.683,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.717,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.75,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.783,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.817,"[4, 6, 7, 9, 10, 17, 25]",Neutral
16.85,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
16.884,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
16.917,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
16.95,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
16.984,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
17.017,"[4, 6, 7, 9, 10, 15, 23, 25]",Neutral
17.05,"[4, 6, 7, 9, 10, 23, 25]",Neutral
17.084,"[4, 6, 7, 9, 10, 23, 25]",Neutral
17.117,"[4, 6, 7, 9, 10, 23, 25, 26]",Neutral
17.15,"[4, 6, 7, 9, 10, 23, 25, 26]",Neutral
17.184,"[4, 6, 7, 9, 10, 23, 25, 26]",Neutral
17.217,"[4, 6, 7, 9, 10, 23, 25, 26]",Neutral
17.251,"[4, 6, 7, 9, 10, 23, 25, 26]",Neutral
17.284,"[4, 6, 7, 9, 10, 23, 25, 26]",Neutral
17.317,"[4, 6, 7, 9, 10, 23, 25]",Neutral
17.351,"[4, 6, 7, 9, 10, 23, 25]",Neutral
17.384,"[4, 6, 7, 9, 10, 23, 25]",Neutral
17.417,"[4, 6, 7, 9, 10, 15, 17, 23, 25]",Neutral
17.451,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
17.484,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
17.518,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
17.551,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
17.584,"[4, 6, 7, 9, 10, 15, 17, 25]",Neutral
17.618,"[4, 6, 7, 9, 10, 15, 17, 23, 25]",Neutral
17.651,"[4, 6, 7, 9, 10, 15, 17, 23, 25]",Neutral
17.684,"[4, 6, 7, 9, 10, 15, 17, 23, 25]",Neutral
17.718,"[4, 6, 7, 9, 10, 15, 17, 23, 25]",Neutral
17.751,"[4, 6, 7, 9, 10, 15, 17, 23, 25]",Neutral
17.784,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 25]",Contempt
17.818,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 25]",Contempt
17.851,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 25]",Contempt
17.885,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 25]",Contempt
17.918,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
17.951,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
17.985,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
18.018,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
18.051,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
18.085,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
18.118,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
18.151,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
18.185,"[4, 6, 7, 9, 10, 14, 15, 17, 23]",Contempt
18.218,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.252,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.285,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.318,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.352,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.385,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.418,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.452,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.485,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.519,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.552,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.585,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.619,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.652,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.685,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.719,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.752,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.785,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.819,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.852,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.886,"[4, 6, 7, 9, 14, 15, 17, 23, 28]",Contempt
18.919,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
18.952,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
18.986,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.019,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.052,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.086,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.119,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.152,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.186,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.219,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.253,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.286,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
19.319,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.353,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.386,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.419,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.453,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.486,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.52,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.553,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.586,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.62,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.653,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.686,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.72,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.753,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.786,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.82,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.853,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.887,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.92,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.953,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
19.987,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.02,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
20.053,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
20.087,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
20.12,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
20.153,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
20.187,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
20.22,"[4, 6, 7, 9, 10, 14, 15, 17, 28]",Contempt
20.254,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.287,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.32,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.354,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.387,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.42,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.454,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.487,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.521,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.554,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.587,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.621,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.654,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.687,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
20.721,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.754,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.787,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.821,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.854,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.888,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.921,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.954,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 23, 28]",Contempt
20.988,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.021,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.054,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.088,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.121,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.154,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.188,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.221,"[4, 6, 7, 9, 10, 14, 15, 17, 23, 28]",Contempt
21.255,"[4, 6, 7, 9, 10, 14, 15, 17, 28]",Contempt
21.288,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.321,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.355,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.388,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.421,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.455,"[6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.488,"[6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.522,"[5, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.555,"[5, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.588,"[5, 6, 7, 9, 14, 15, 17, 20, 28]",Contempt
21.622,"[5, 6, 7, 9, 14, 15, 17, 20, 28]",Contempt
21.655,"[5, 6, 7, 9, 14, 15, 17, 20, 28]",Contempt
21.688,"[5, 6, 7, 9, 14, 15, 17, 20, 28]",Contempt
21.722,"[5, 6, 7, 9, 14, 15, 17, 20, 28]",Contempt
21.755,"[5, 6, 7, 9, 14, 15, 17, 20, 28]",Contempt
21.788,"[5, 6, 7, 9, 14, 15, 17, 20, 28]",Contempt
21.822,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.855,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.889,"[4, 6, 7, 9, 10, 14, 15, 17, 20, 28]",Contempt
21.922,"[4, 6, 7, 9, 10, 14, 15, 17, 28]",Contempt
21.955,"[4, 6, 7, 9, 10, 14, 15, 17, 28]",Contempt
21.989,"[4, 6, 7, 9, 10, 14, 15, 17, 28]",Contempt
22.022,"[4, 6, 7, 9, 10, 14, 15, 17, 28]",Contempt
22.055,"[6, 7, 9, 10, 14, 15, 17, 28]",Contempt
22.089,"[5, 6, 7, 9, 10, 14, 15, 17, 28]",Contempt
22.122,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.155,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.189,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.222,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.256,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.289,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.322,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.356,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.389,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.422,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.456,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.489,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.523,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.556,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.589,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.623,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.656,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.689,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.723,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.756,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.789,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.823,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.856,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.89,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.923,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.956,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
22.99,"[5, 6, 7, 9, 10, 14, 15, 17]",Contempt
23.023,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.056,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.09,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.123,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.156,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.19,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.223,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.257,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.29,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.323,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.357,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.39,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.423,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.457,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.49,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.524,"[6, 7, 9, 10, 14, 15, 17]",Contempt
23.557,"[6, 7, 9, 10, 12, 14, 15, 17]",Contempt
23.59,"[6, 7, 9, 10, 12, 14, 15, 17]",Contempt
23.624,"[6, 7, 9, 10, 12, 14, 15, 17]",Contempt
23.657,"[6, 7, 9, 10, 12, 14, 15, 17]",Contempt
23.69,"[6, 7, 9, 10, 12, 14, 15, 17]",Contempt
23.724,"[6, 7, 9, 10, 12, 14]",Contempt
23.757,"[6, 7, 9, 10, 12, 14]",Contempt
23.79,"[6, 7, 9, 10, 12, 14]",Contempt
23.824,"[6, 7, 9, 10, 12, 14, 25]",Happy
23.857,"[6, 7, 9, 10, 12, 14, 25]",Happy
23.891,"[6, 7, 9, 10, 12, 14, 25]",Happy
23.924,"[6, 7, 9, 10, 12, 14, 25]",Happy
23.957,"[6, 7, 9, 10, 12, 14, 25]",Happy
23.991,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.024,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.057,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.091,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.124,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.157,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.191,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.224,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.258,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.291,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.324,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.358,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.391,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.424,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.458,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.491,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.525,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.558,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.591,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.625,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.658,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.691,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.725,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.758,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.791,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.825,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.858,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.892,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.925,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.958,"[6, 7, 9, 10, 12, 14, 25]",Happy
24.992,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.025,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.058,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.092,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.125,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.158,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.192,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.225,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.259,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.292,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.325,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.359,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.392,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.425,"[6, 7, 9, 10, 12, 14, 25]",Happy
25.459,"[6, 10, 12, 14]",Contempt
25.492,"[6, 10, 12, 14]",Contempt
25.526,"[6, 10, 12, 14]",Contempt
25.559,"[6, 10, 12, 14]",Contempt
25.592,"[6, 10, 12, 14]",Contempt
25.626,"[6, 10, 12, 14]",Contempt
25.659,"[6, 10, 12, 14]",Contempt
25.692,"[6, 7, 10, 12, 14]",Contempt
25.726,"[6, 7, 10, 12, 14]",Contempt
25.759,"[6, 7, 10, 12, 14]",Contempt
25.792,"[6, 7, 10, 12, 14]",Contempt
25.826,"[6, 7, 10, 12, 14]",Contempt
25.859,"[6, 7, 10, 12, 14]",Contempt
25.893,"[6, 10, 12, 14]",Contempt
25.926,"[6, 10, 12, 14, 25]",Happy
25.959,"[6, 10, 12, 14, 25]",Happy
25.993,"[6, 10, 12, 14, 25]",Happy
26.026,"[6, 7, 10, 12, 14, 25]",Happy
26.059,"[6, 7, 10, 12, 14, 25]",Happy
26.093,"[6, 7, 10, 12, 14, 25]",Happy
26.126,"[6, 7, 10, 12, 14, 25]",Happy
26.159,"[6, 7, 10, 12, 14, 25]",Happy
26.193,"[6, 7, 10, 12, 14, 25]",Happy
26.226,"[6, 7, 10, 12, 14, 25]",Happy
26.26,"[6, 7, 10, 12, 14, 25]",Happy
26.293,"[6, 7, 10, 12, 14, 25]",Happy
26.326,"[6, 7, 10, 12, 14, 25]",Happy
26.36,"[6, 7, 10, 12, 14, 25]",Happy
26.393,"[6, 7, 10, 12, 14, 25]",Happy
26.426,"[6, 7, 10, 12, 14, 25]",Happy
26.46,"[6, 7, 10, 12, 14, 25]",Happy
26.493,"[6, 7, 10, 12, 14, 25]",Happy
26.527,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.56,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.593,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.627,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.66,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.693,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.727,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.76,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.793,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.827,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.86,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.894,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.927,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.96,"[6, 7, 10, 12, 14, 25, 26]",Happy
26.994,"[6, 7, 10, 12, 14, 25, 26]",Happy
27.027,"[6, 7, 10, 12, 14, 25, 26]",Happy
27.06,"[6, 7, 10, 12, 14, 25]",Happy
27.094,"[6, 7, 10, 12, 14, 25]",Happy
27.127,"[6, 7, 10, 12, 14, 25]",Happy
27.16,"[6, 7, 10, 12, 14, 25]",Happy
27.194,"[5, 6, 7, 10, 12, 14, 25]",Happy
27.227,"[5, 6, 7, 10, 12, 14, 25]",Happy
27.261,"[5, 6, 7, 10, 12, 14, 25]",Happy
27.294,"[5, 6, 7, 10, 12, 14, 25]",Happy
27.327,"[5, 6, 7, 10, 12, 14, 25]",Happy
27.361,"[5, 6, 7, 10, 12, 14, 25]",Happy
27.394,"[5, 6, 7, 10, 12, 14, 25]",Happy
27.427,"[5, 6, 10, 12, 14, 25, 26]",Happy
27.461,"[5, 6, 10, 12, 14, 25, 26]",Happy
27.494,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.528,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.561,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.594,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.628,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.661,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.694,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.728,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.761,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.794,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.828,"[1, 2, 5, 6, 7, 10, 12, 14, 25, 26]",Happy
27.861,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.895,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.928,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.961,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
27.995,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.028,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.061,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.095,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.128,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.161,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.195,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.228,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.262,"[1, 2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.295,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.328,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.362,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.395,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.428,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.462,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.495,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.529,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.562,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.595,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.629,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.662,"[2, 5, 6, 10, 12, 14, 25, 26]",Happy
28.695,"[2, 5, 6, 7, 10, 12, 14, 25, 26]",Happy
28.729,"[2, 5, 6, 7, 14, 17, 23, 25, 26]",Contempt
28.762,"[2, 5, 6, 7, 14, 17, 23, 25, 26]",Contempt
28.795,"[2, 5, 6, 7, 17, 23, 25, 26]",Neutral
28.829,"[2, 5, 6, 7, 17, 23, 25, 26]",Neutral
28.862,"[2, 5, 6, 7, 17, 23, 25, 26]",Neutral
28.896,"[2, 5, 6, 7, 17, 23, 25, 26]",Neutral
28.929,"[1, 2, 5, 6, 7, 17, 25, 26]",Neutral
28.962,"[1, 2, 5, 6, 7, 17, 25, 26]",Neutral
28.996,"[1, 2, 5, 6, 7, 17, 25, 26]",Neutral
29.029,"[1, 2, 5, 6, 7, 25, 26]",Neutral
29.062,"[1, 2, 5, 6, 10, 25, 26]",Neutral
29.096,"[1, 2, 5, 6, 10, 25, 26]",Neutral
29.129,"[1, 2, 5, 6, 10, 25]",Neutral
29.162,"[1, 2, 5, 6, 10, 25]",Neutral
29.196,"[1, 2, 5, 6, 25]",Neutral
29.229,"[1, 2, 5, 6]",Neutral
29.263,"[1, 2, 5, 6]",Neutral
