timestamp, action_unit_list, facial_expression
14.248,"[1, 2, 4, 5, 7, 17]",Neutral
14.281,"[1, 2, 4, 5, 7, 17]",Neutral
14.314,"[1, 2, 4, 5, 7, 17]",Neutral
14.348,"[1, 2, 4, 5, 7, 17]",Neutral
14.381,"[1, 2, 4, 5, 7, 17]",Neutral
14.414,"[1, 2, 4, 5, 7, 17]",Neutral
14.448,"[1, 2, 4, 5, 7, 17]",Neutral
14.481,"[1, 2, 4, 5, 7, 17]",Neutral
14.515,"[1, 2, 4, 5, 7, 17]",Neutral
14.548,"[1, 2, 4, 5, 7, 17]",Neutral
14.581,"[1, 2, 4, 5, 7, 17]",Neutral
14.615,"[1, 2, 4, 5, 17]",Neutral
14.648,"[1, 2, 4, 5, 17]",Neutral
14.681,"[1, 2, 4, 5, 17]",Neutral
14.715,"[1, 2, 5, 17]",Neutral
14.748,"[1, 2, 5, 17]",Neutral
14.781,"[1, 2, 5, 17]",Neutral
14.815,"[1, 2, 5, 17]",Neutral
14.848,"[1, 2, 5, 17]",Neutral
14.882,"[1, 2, 5, 17]",Neutral
14.915,"[1, 2, 4, 5, 7, 17]",Neutral
14.948,"[1, 2, 4, 5, 7, 17]",Neutral
14.982,"[1, 2, 4, 5, 7, 17]",Neutral
15.015,"[1, 2, 4, 5, 7, 17]",Neutral
15.048,"[1, 2, 4, 5, 7, 17]",Neutral
15.082,"[1, 2, 4, 5, 7, 17]",Neutral
15.115,"[1, 2, 4, 5, 17]",Neutral
15.148,"[1, 2, 4, 5, 17]",Neutral
15.182,"[1, 2, 4, 5, 17]",Neutral
15.215,"[1, 2, 4, 5, 17]",Neutral
15.249,"[1, 2, 4, 5, 17]",Neutral
15.282,"[1, 2, 4, 5, 17]",Neutral
15.315,"[1, 2, 4, 5, 17]",Neutral
15.349,"[1, 2, 4, 5, 17]",Neutral
15.382,"[1, 2, 4, 5, 17]",Neutral
15.415,"[1, 2, 4, 5, 17]",Neutral
15.449,"[1, 2, 4, 5, 17]",Neutral
15.482,"[1, 2, 4, 5, 17]",Neutral
15.516,"[1, 2, 4, 5, 17]",Neutral
15.549,"[1, 2, 4, 5, 17]",Neutral
15.582,"[1, 2, 4, 5, 17]",Neutral
15.616,"[1, 2, 4, 5, 17]",Neutral
15.649,"[1, 2, 4, 5, 17]",Neutral
15.682,"[1, 2, 4, 5, 17]",Neutral
15.716,"[1, 2, 4, 5, 17]",Neutral
15.749,"[1, 2, 4, 5, 17]",Neutral
15.782,"[1, 2, 4, 5, 17]",Neutral
15.816,"[1, 2, 4, 5, 17]",Neutral
15.849,"[1, 2, 4, 5, 17]",Neutral
15.883,"[1, 2, 4, 5, 17]",Neutral
15.916,"[1, 2, 4, 5, 17]",Neutral
15.949,"[1, 2, 4, 5, 17]",Neutral
15.983,"[1, 2, 4, 5, 17]",Neutral
16.016,"[1, 2, 4, 5, 17]",Neutral
16.049,"[1, 2, 4, 5, 17]",Neutral
16.083,"[1, 2, 4, 5, 17]",Neutral
16.116,"[1, 2, 4, 5, 17, 26]",Neutral
16.149,"[1, 2, 4, 5, 17, 26]",Neutral
16.183,"[1, 2, 4, 5, 17, 26]",Neutral
16.216,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.25,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.283,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.316,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.35,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.383,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.416,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.45,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.483,"[1, 2, 4, 5, 17, 25, 26]",Neutral
16.517,"[1, 2, 4, 5, 17, 26]",Neutral
16.55,"[1, 2, 4, 5, 17, 26]",Neutral
16.583,"[1, 2, 4, 5, 17, 26]",Neutral
16.617,"[1, 2, 4, 5, 17, 26]",Neutral
16.65,"[1, 2, 4, 5, 17, 26]",Neutral
16.683,"[1, 2, 4, 5, 17, 26]",Neutral
16.717,"[1, 2, 4, 5, 17]",Neutral
16.75,"[1, 2, 4, 5, 17]",Neutral
16.783,"[1, 2, 4, 5, 17]",Neutral
16.817,"[1, 2, 4, 5, 17]",Neutral
16.85,"[1, 2, 4, 5, 17]",Neutral
16.884,"[1, 2, 4, 5, 17]",Neutral
16.917,"[1, 2, 4, 5, 17]",Neutral
16.95,"[1, 2, 4, 5, 17]",Neutral
16.984,"[1, 2, 4, 5, 17]",Neutral
17.017,"[1, 2, 4, 5, 17]",Neutral
17.05,"[1, 2, 4, 5, 17]",Neutral
17.084,"[1, 2, 4, 5, 17]",Neutral
17.117,"[1, 2, 4, 5, 17]",Neutral
17.15,"[1, 2, 4, 5, 17]",Neutral
17.184,"[1, 2, 4, 5, 17]",Neutral
17.217,"[1, 2, 4, 5, 17]",Neutral
17.251,"[1, 2, 4, 5, 17]",Neutral
17.284,"[1, 2, 4, 5, 17]",Neutral
17.317,"[1, 2, 4, 5, 17]",Neutral
17.351,"[1, 2, 4, 5, 17]",Neutral
17.384,"[1, 2, 4, 5, 17]",Neutral
17.417,"[1, 2, 4, 5, 17]",Neutral
17.451,"[1, 2, 4, 5, 17]",Neutral
17.484,"[1, 2, 4, 5, 17]",Neutral
17.518,"[1, 2, 4, 5, 17]",Neutral
17.551,"[1, 2, 4, 5, 17]",Neutral
17.584,"[1, 2, 4, 5, 17]",Neutral
17.618,"[1, 2, 4, 5, 17, 23]",Neutral
17.651,"[1, 2, 4, 5, 17, 23]",Neutral
17.684,"[1, 2, 4, 5, 17, 23]",Neutral
17.718,"[1, 2, 4, 5, 17, 23]",Neutral
17.751,"[1, 2, 4, 5, 17, 23]",Neutral
17.784,"[1, 2, 4, 5, 17, 23]",Neutral
17.818,"[1, 2, 4, 5, 17, 23]",Neutral
17.851,"[1, 2, 4, 5, 17, 23]",Neutral
17.885,"[1, 2, 4, 5, 17, 23]",Neutral
17.918,"[1, 2, 4, 5, 17, 23]",Neutral
17.951,"[1, 2, 4, 5, 7, 17, 23]",Neutral
17.985,"[1, 2, 4, 5, 7, 17, 23]",Neutral
18.018,"[1, 2, 4, 5, 7, 17, 23]",Neutral
18.051,"[1, 2, 4, 5, 7, 17, 23]",Neutral
18.085,"[1, 2, 4, 5, 7, 17]",Neutral
18.118,"[1, 2, 4, 5, 7, 17]",Neutral
18.151,"[1, 2, 4, 5, 7, 17]",Neutral
18.185,"[1, 2, 4, 5, 7, 17, 23]",Neutral
18.218,"[1, 2, 4, 5, 7, 17, 23]",Neutral
18.252,"[1, 2, 4, 5, 7, 17, 23]",Neutral
18.285,"[1, 2, 4, 5, 7, 17, 23]",Neutral
18.318,"[1, 2, 4, 5, 17, 23, 26]",Neutral
18.352,"[1, 2, 4, 5, 17, 23, 26]",Neutral
18.385,"[1, 2, 4, 5, 17, 23, 26]",Neutral
18.418,"[1, 2, 4, 5, 17, 23, 26]",Neutral
18.452,"[1, 2, 4, 5, 17, 26]",Neutral
18.485,"[1, 2, 4, 5, 17, 26]",Neutral
18.519,"[1, 2, 4, 5, 17, 26]",Neutral
18.552,"[1, 2, 4, 5, 17, 26]",Neutral
18.585,"[1, 2, 4, 5, 17, 26]",Neutral
18.619,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.652,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.685,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.719,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.752,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.785,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.819,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.852,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.886,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.919,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.952,"[1, 2, 4, 5, 17, 25, 26]",Neutral
18.986,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.019,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.052,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.086,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.119,"[1, 2, 4, 5, 7, 17, 25, 26]",Neutral
19.152,"[1, 2, 4, 5, 7, 17, 25, 26]",Neutral
19.186,"[1, 2, 4, 5, 7, 17, 25, 26]",Neutral
19.219,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.253,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.286,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.319,"[1, 2, 4, 5, 17, 26]",Neutral
19.353,"[1, 2, 4, 5, 17, 26]",Neutral
19.386,"[1, 2, 4, 5, 17, 26]",Neutral
19.419,"[1, 2, 4, 5, 17, 26]",Neutral
19.453,"[1, 2, 4, 5, 17, 26]",Neutral
19.486,"[1, 2, 4, 5, 17, 26]",Neutral
19.52,"[1, 2, 4, 5, 17, 26]",Neutral
19.553,"[1, 2, 4, 5, 17, 26]",Neutral
19.586,"[1, 2, 4, 5, 17, 26]",Neutral
19.62,"[1, 2, 4, 5, 17]",Neutral
19.653,"[1, 2, 4, 5, 17]",Neutral
19.686,"[1, 2, 4, 5, 17]",Neutral
19.72,"[1, 2, 4, 5, 17]",Neutral
19.753,"[1, 2, 4, 5, 17]",Neutral
19.786,"[1, 2, 4, 5, 17]",Neutral
19.82,"[1, 2, 4, 5, 17, 26]",Neutral
19.853,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.887,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.92,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.953,"[1, 2, 4, 5, 17, 25, 26]",Neutral
19.987,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.02,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.053,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.087,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.12,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.153,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.187,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.22,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.254,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.287,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.32,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.354,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.387,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.42,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.454,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.487,"[1, 2, 4, 5, 17, 25, 26]",Neutral
20.521,"[1, 2, 4, 5, 17]",Neutral
20.554,"[1, 2, 4, 5, 17]",Neutral
20.587,"[1, 2, 4, 5, 17]",Neutral
20.621,"[1, 2, 4, 5, 17]",Neutral
20.654,"[1, 2, 4, 5, 17]",Neutral
20.687,"[1, 2, 4, 5, 17]",Neutral
20.721,"[1, 2, 4, 5, 12, 17]",Neutral
20.754,"[1, 2, 4, 5, 12, 17, 26]",Neutral
20.787,"[1, 2, 4, 5, 12, 17, 26]",Neutral
20.821,"[1, 2, 4, 5, 12, 17]",Neutral
20.854,"[1, 2, 4, 5, 12, 17]",Neutral
20.888,"[1, 2, 4, 5, 12, 17]",Neutral
20.921,"[1, 2, 4, 5, 17, 26]",Neutral
20.954,"[1, 2, 4, 5, 17, 26]",Neutral
20.988,"[1, 2, 4, 5, 17, 26]",Neutral
21.021,"[1, 2, 4, 5, 17, 26]",Neutral
21.054,"[1, 2, 4, 5, 17, 26]",Neutral
21.088,"[1, 2, 4, 5, 17, 26]",Neutral
21.121,"[1, 2, 4, 5, 17, 26]",Neutral
21.154,"[1, 2, 4, 5, 17, 26]",Neutral
21.188,"[1, 2, 4, 5, 17, 26]",Neutral
21.221,"[1, 2, 4, 5, 7, 17]",Neutral
21.255,"[1, 2, 4, 5, 7, 17]",Neutral
21.288,"[1, 2, 4, 5, 7, 12, 17]",Neutral
21.321,"[1, 2, 4, 5, 7, 12, 17]",Neutral
21.355,"[1, 2, 4, 5, 12, 17]",Neutral
21.388,"[1, 2, 4, 5, 12, 17]",Neutral
21.421,"[1, 2, 4, 5, 12, 17]",Neutral
21.455,"[1, 2, 4, 5, 12, 17]",Neutral
21.488,"[1, 2, 4, 5, 12, 17]",Neutral
21.522,"[1, 2, 4, 5, 12, 17]",Neutral
21.555,"[1, 2, 4, 5, 12, 17]",Neutral
21.588,"[1, 2, 4, 5, 12, 17]",Neutral
21.622,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
21.655,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
21.688,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
21.722,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
21.755,"[1, 2, 4, 5, 12, 17, 25]",Neutral
21.788,"[1, 2, 4, 5, 12, 17, 25]",Neutral
21.822,"[1, 2, 4, 5, 12, 17]",Neutral
21.855,"[1, 2, 4, 5, 12, 17]",Neutral
21.889,"[1, 2, 4, 5, 12, 17]",Neutral
21.922,"[1, 2, 4, 5, 7, 12, 17]",Neutral
21.955,"[1, 2, 4, 5, 7, 12, 17]",Neutral
21.989,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.022,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.055,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.089,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.122,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.155,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.189,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.222,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.256,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.289,"[1, 2, 4, 5, 7, 12, 17]",Neutral
22.322,"[1, 2, 4, 5, 17]",Neutral
22.356,"[1, 2, 4, 5, 17]",Neutral
22.389,"[1, 2, 4, 5, 17]",Neutral
22.422,"[1, 2, 4, 5, 17, 25]",Neutral
22.456,"[1, 2, 4, 5, 7, 17, 25]",Neutral
22.489,"[1, 2, 4, 5, 7, 17, 25]",Neutral
22.523,"[1, 2, 4, 5, 17, 25]",Neutral
22.556,"[1, 2, 4, 5, 17, 25]",Neutral
22.589,"[1, 2, 4, 5, 17, 25]",Neutral
22.623,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.656,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.689,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.723,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.756,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.789,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.823,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.856,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
22.89,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
22.923,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
22.956,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
22.99,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
23.023,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
23.056,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.09,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.123,"[1, 2, 4, 5, 7, 12, 17, 26]",Neutral
23.156,"[1, 2, 4, 5, 7, 12, 17, 26]",Neutral
23.19,"[1, 2, 4, 5, 7, 12, 17, 26]",Neutral
23.223,"[1, 2, 4, 5, 7, 12, 17, 26]",Neutral
23.257,"[1, 2, 4, 5, 7, 12, 17, 26]",Neutral
23.29,"[1, 2, 4, 5, 7, 12, 17, 26]",Neutral
23.323,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.357,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.39,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.423,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.457,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.49,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.524,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.557,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.59,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.624,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.657,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.69,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.724,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.757,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.79,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.824,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.857,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.891,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.924,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.957,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
23.991,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.024,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.057,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.091,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.124,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.157,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.191,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.224,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.258,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.291,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.324,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.358,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.391,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.424,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.458,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.491,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.525,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.558,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.591,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.625,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.658,"[1, 2, 4, 5, 7, 12, 17, 25, 26]",Neutral
24.691,"[1, 2, 4, 5, 7, 12, 17, 25, 26, 45]",Neutral
24.725,"[1, 2, 4, 5, 7, 10, 12, 14, 17, 25, 26, 45]",Contempt
24.758,"[1, 2, 4, 5, 10, 12, 14, 17, 25, 26]",Contempt
24.791,"[1, 2, 4, 5, 10, 12, 14, 17, 25]",Contempt
24.825,"[1, 2, 4, 5, 10, 12, 14, 17, 23]",Contempt
24.858,"[1, 2, 4, 5, 10, 12, 14, 17, 23]",Contempt
24.892,"[1, 2, 4, 5, 10, 12, 14, 17, 23]",Contempt
24.925,"[1, 2, 4, 5, 10, 12, 14, 17, 23]",Contempt
24.958,"[1, 2, 4, 5, 10, 12, 14, 17]",Contempt
24.992,"[1, 2, 4, 5, 10, 12, 14, 17]",Contempt
25.025,"[1, 2, 4, 5, 7, 10, 12, 14, 17, 25, 45]",Contempt
25.058,"[1, 2, 4, 5, 7, 10, 12, 14, 17, 25, 45]",Contempt
25.092,"[1, 2, 4, 5, 7, 10, 12, 14, 17, 20, 25, 45]",Fear
25.125,"[1, 2, 4, 5, 7, 10, 12, 14, 20, 25, 26, 45]",Fear
25.158,"[1, 2, 4, 5, 7, 10, 12, 14, 20, 25, 26, 45]",Fear
25.192,"[1, 2, 4, 5, 7, 10, 12, 14, 25, 26, 45]",Contempt
25.225,"[1, 2, 4, 5, 7, 10, 12, 14, 25, 26, 45]",Contempt
25.259,"[1, 2, 4, 5, 7, 10, 12, 14, 25, 26, 45]",Contempt
25.292,"[1, 2, 4, 5, 10, 12, 14, 23, 25, 26, 45]",Contempt
25.325,"[1, 2, 4, 5, 10, 12, 14, 23, 25, 26, 45]",Contempt
25.359,"[1, 2, 4, 5, 10, 12, 14, 23, 25, 26, 45]",Contempt
25.392,"[1, 2, 4, 5, 10, 12, 14, 23, 25, 26, 45]",Contempt
25.425,"[1, 2, 4, 5, 10, 12, 14, 23, 25, 26, 45]",Contempt
25.459,"[1, 2, 4, 5, 10, 12, 14, 23, 25, 26, 45]",Contempt
25.492,"[1, 4, 5, 10, 12, 14, 23, 25, 26, 45]",Contempt
25.526,"[1, 2, 4, 5, 7, 12, 14, 17, 23, 25, 45]",Contempt
25.559,"[1, 2, 4, 5, 7, 12, 14, 17, 23, 45]",Contempt
25.592,"[1, 2, 4, 5, 7, 12, 14, 17, 23, 45]",Contempt
25.626,"[1, 4, 5, 7, 12, 14, 17, 23, 45]",Contempt
25.659,"[1, 4, 5, 7, 12, 14, 17, 23, 45]",Contempt
25.692,"[1, 4, 5, 7, 12, 14, 17, 23, 45]",Contempt
25.726,"[1, 4, 5, 7, 12, 14, 17, 45]",Contempt
25.759,"[1, 4, 5, 7, 12, 14, 17, 20, 45]",Fear
25.792,"[1, 4, 5, 7, 12, 14, 17, 20, 45]",Fear
25.826,"[1, 4, 5, 12, 17, 20, 23, 45]",Neutral
25.859,"[1, 4, 5, 12, 17, 20, 23, 45]",Neutral
25.893,"[1, 4, 5, 12, 17, 20, 23, 45]",Neutral
25.926,"[1, 4, 5, 12, 17, 20, 23, 45]",Neutral
25.959,"[4, 5, 12, 17, 20, 23, 45]",Neutral
25.993,"[4, 5, 12, 17, 20, 23, 45]",Neutral
26.026,"[4, 5, 12, 17, 20, 23, 45]",Neutral
26.059,"[4, 5, 12, 17, 20, 23, 45]",Neutral
26.093,"[5, 12, 17, 20, 23, 45]",Neutral
26.126,"[5, 12, 17, 20, 23, 45]",Neutral
26.159,"[5, 12, 17, 20, 23, 45]",Neutral
26.193,"[5, 12, 17, 20, 23, 45]",Neutral
26.226,"[5, 12, 17, 20, 23, 25, 26]",Neutral
26.26,"[5, 12, 17, 20, 23, 25, 26]",Neutral
26.293,"[5, 12, 17, 20, 23, 25, 26]",Neutral
26.326,"[5, 12, 17, 20, 23, 25, 26]",Neutral
26.36,"[5, 12, 17, 23, 25, 26]",Neutral
26.393,"[5, 12, 17, 23, 25, 26]",Neutral
26.426,"[5, 12, 17, 23, 25, 26]",Neutral
26.46,"[5, 12, 17, 23, 25, 26]",Neutral
26.493,"[4, 5, 12, 17, 23, 25, 26]",Neutral
26.527,"[4, 5, 12, 17, 23, 25, 26]",Neutral
26.56,"[4, 5, 12, 17, 23, 25, 26]",Neutral
26.593,"[4, 5, 12, 17, 23, 25, 26]",Neutral
26.627,"[4, 5, 12, 17, 23, 25, 26]",Neutral
26.66,"[4, 5, 12, 17, 23, 25, 26]",Neutral
26.693,"[4, 5, 12, 17, 23, 25, 26]",Neutral
26.727,"[4, 5, 12, 17, 23, 25]",Neutral
26.76,"[4, 5, 12, 17, 23, 25]",Neutral
26.793,"[4, 5, 12, 17, 23, 25]",Neutral
26.827,"[2, 4, 5, 12, 17, 23, 25]",Neutral
26.86,"[2, 4, 5, 12, 17, 23, 25]",Neutral
26.894,"[2, 4, 5, 12, 17, 23, 25]",Neutral
26.927,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
26.96,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
26.994,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.027,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.06,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.094,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.127,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.16,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.194,"[1, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.227,"[1, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.261,"[1, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.294,"[1, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.327,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.361,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.394,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.427,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.461,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.494,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.528,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.561,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.594,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.628,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.661,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.694,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.728,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.761,"[1, 2, 5, 12, 17, 23, 25, 26]",Neutral
27.794,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.828,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.861,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.895,"[1, 2, 4, 5, 12, 17, 23, 25, 26]",Neutral
27.928,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
27.961,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
27.995,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
28.028,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
28.061,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
28.095,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
28.128,"[1, 2, 4, 5, 12, 17, 25, 26]",Neutral
28.161,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.195,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.228,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.262,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.295,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.328,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.362,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.395,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.428,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.462,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.495,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.529,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.562,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.595,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.629,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.662,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.695,"[1, 2, 4, 5, 17, 25, 26]",Neutral
28.729,"[1, 2, 4, 5, 17, 25, 26]",Neutral
